season,id,name,short_name,home_team,away_team,home_captain,away_captain,venue_name,home_team_name,away_team_name
2009,392220,Deccan Chargers v Rajasthan Royals,DC v RR,SRH,RR,Adam Gilchrist,Shane Warne,"Diamond Oval, Kimberley",Deccan Chargers , Rajasthan Royals
2009,392221,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Anil Kumble,Brendon McCullum,"SuperSport Park, Centurion",Royal Challengers Bangalore , Kolkata Knight Riders
2009,392222,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,Yuvraj Singh,Sachin Tendulkar,"SuperSport Park, Centurion",Kings XI Punjab , Mumbai Indians
2009,392223,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,Adam Gilchrist,Virender Sehwag,"Kingsmead, Durban",Deccan Chargers , Delhi Darede
2009,392224,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Anil Kumble,MS Dhoni,"Kingsmead, Durban",Royal Challengers Bangalore , Chennai Super Kings
2009,392225,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Sachin Tendulkar,Shane Warne,"Kingsmead, Durban",Mumbai Indians , Rajasthan Royals
2009,392226,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Virender Sehwag,Yuvraj Singh,"Mangaung Oval, Bloemfontein",Delhi Darede,ils 
2009,392227,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Sachin Tendulkar,"St George's Park, Port Elizabeth",Chennai Super Kings , Mumbai Indians
2009,392228,Deccan Chargers v Kolkata Knight Riders,DC v KKR,SRH,KKR,Adam Gilchrist,Brendon McCullum,"The Wanderers Stadium, Johannesburg",Deccan Chargers , Kolkata Knight Riders
2009,392229,Deccan Chargers v Kings XI Punjab,DC v KXIP,SRH,KXIP,Adam Gilchrist,Yuvraj Singh,"The Wanderers Stadium, Johannesburg",Deccan Chargers , Kings XI Punjab
2009,392230,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Virender Sehwag,Shane Warne,"Mangaung Oval, Bloemfontein",Delhi Darede,ils 
2009,392231,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Brendon McCullum,"SuperSport Park, Centurion",Chennai Super Kings , Kolkata Knight Riders
2009,392232,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Anil Kumble,Virender Sehwag,"The Wanderers Stadium, Johannesburg",Royal Challengers Bangalore , Delhi Darede
2009,392233,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Brendon McCullum,Shane Warne,"Kingsmead, Durban",Kolkata Knight Riders , Rajasthan Royals
2009,392234,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,Yuvraj Singh,"Kingsmead, Durban",Chennai Super Kings , Kings XI Punjab
2009,392235,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Virender Sehwag,Sachin Tendulkar,"SuperSport Park, Centurion",Delhi Darede,ils 
2009,392236,Royal Challengers Bangalore v Deccan Chargers,RCB v DC,RCB,SRH,Anil Kumble,Adam Gilchrist,"SuperSport Park, Centurion",Royal Challengers Bangalore , Deccan Chargers
2009,392237,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,Adam Gilchrist,Virender Sehwag,"SuperSport Park, Centurion",Deccan Chargers , Delhi Darede
2009,392238,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Anil Kumble,"The Wanderers Stadium, Johannesburg",Chennai Super Kings , Royal Challengers Bangalore
2009,392239,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,SRH,RCB,Adam Gilchrist,Anil Kumble,"The Wanderers Stadium, Johannesburg",Deccan Chargers , Royal Challengers Bangalore
2008,335982,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Rahul Dravid,Sourav Ganguly,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kolkata Knight Riders
2008,335983,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,Yuvraj Singh,MS Dhoni,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Chennai Super Kings
2008,335984,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Virender Sehwag,Shane Warne,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
2008,335986,Kolkata Knight Riders v Deccan Chargers,KKR v DC,KKR,SRH,Sourav Ganguly,VVS Laxman,"Eden Gardens, Kolkata",Kolkata Knight Riders , Deccan Chargers
2008,335985,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Harbhajan Singh,Rahul Dravid,"Wankhede Stadium, Mumbai",Mumbai Indians , Royal Challengers Bangalore
2008,335987,Rajasthan Royals v Kings XI Punjab,RR v KXIP,RR,KXIP,Shane Warne,Yuvraj Singh,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kings XI Punjab
2008,335988,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,VVS Laxman,Virender Sehwag,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Delhi Darede
2008,335989,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Mumbai Indians
2008,335990,Deccan Chargers v Rajasthan Royals,DC v RR,SRH,RR,VVS Laxman,Shane Warne,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Rajasthan Royals
2008,335991,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,Yuvraj Singh,Harbhajan Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Mumbai Indians
2008,335993,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Sourav Ganguly,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
2008,335992,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Rahul Dravid,Shane Warne,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Rajasthan Royals
2008,335995,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,Yuvraj Singh,Virender Sehwag,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Delhi Darede
2008,335994,Mumbai Indians v Deccan Chargers,MI v DC,MI,SRH,Shaun Pollock,VVS Laxman,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians , Deccan Chargers
2008,335996,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Rahul Dravid,MS Dhoni,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Chennai Super Kings
2008,335997,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Sourav Ganguly,Shaun Pollock,"Eden Gardens, Kolkata",Kolkata Knight Riders , Mumbai Indians
2008,335998,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,Virender Sehwag,Rahul Dravid,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
2008,336000,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Shane Warne,Sourav Ganguly,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kolkata Knight Riders
2008,335999,Deccan Chargers v Kings XI Punjab,DC v KXIP,SRH,KXIP,VVS Laxman,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Kings XI Punjab
2008,336001,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Virender Sehwag,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Delhi Darede
2008,336034,Royal Challengers Bangalore v Deccan Chargers,RCB v DC,RCB,SRH,Rahul Dravid,VVS Laxman,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Deccan Chargers
2008,336003,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,Yuvraj Singh,Sourav Ganguly,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Kolkata Knight Riders
2008,336004,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Shaun Pollock,Virender Sehwag,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians , Delhi Darede
2008,336005,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Shane Warne,MS Dhoni,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Chennai Super Kings
2008,336006,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Rahul Dravid,Yuvraj Singh,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
2008,336007,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Adam Gilchrist,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Deccan Chargers
2008,336008,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Shaun Pollock,Shane Warne,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians , Rajasthan Royals
2008,336009,Delhi Daredevils v Chennai Super Kings,DC v CSK,DC,CSK,Virender Sehwag,MS Dhoni,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
2008,336010,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Sourav Ganguly,Rahul Dravid,"Eden Gardens, Kolkata",Kolkata Knight Riders , Royal Challengers Bangalore
2008,336011,Rajasthan Royals v Deccan Chargers,RR v DC,RR,SRH,Shane Warne,Adam Gilchrist,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Deccan Chargers
2008,336013,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kings XI Punjab
2008,336014,Deccan Chargers v Kolkata Knight Riders,DC v KKR,SRH,KKR,Adam Gilchrist,Sourav Ganguly,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Kolkata Knight Riders
2008,336015,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Shane Warne,Virender Sehwag,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Delhi Darede
2008,336016,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,Yuvraj Singh,Rahul Dravid,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Royal Challengers Bangalore
2008,336017,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,KKR,DC,Sourav Ganguly,Virender Sehwag,"Eden Gardens, Kolkata",Kolkata Knight Riders , Delhi Darede
2008,336018,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Sachin Tendulkar,MS Dhoni,"Wankhede Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
2008,336020,Delhi Daredevils v Deccan Chargers,DC v SRH,DC,SRH,Virender Sehwag,Adam Gilchrist,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
2008,336021,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Sachin Tendulkar,Sourav Ganguly,"Wankhede Stadium, Mumbai",Mumbai Indians , Kolkata Knight Riders
2008,336023,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Shane Warne,Rahul Dravid,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Royal Challengers Bangalore
2008,336022,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Virender Sehwag,Yuvraj Singh,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
2008,336025,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Sourav Ganguly,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
2008,336024,Deccan Chargers v Mumbai Indians,DC v MI,SRH,MI,Adam Gilchrist,Sachin Tendulkar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Mumbai Indians
2008,336026,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Rahul Dravid,Virender Sehwag,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Delhi Darede
2008,336027,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Sourav Ganguly,Shane Warne,"Eden Gardens, Kolkata",Kolkata Knight Riders , Rajasthan Royals
2008,336028,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Sachin Tendulkar,Yuvraj Singh,"Wankhede Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
2008,336029,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Rahul Dravid,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
2008,336031,Kings XI Punjab v Deccan Chargers,KXIP v DC,KXIP,SRH,Yuvraj Singh,Adam Gilchrist,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Deccan Chargers
2008,336033,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Shane Warne,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Rajasthan Royals
2008,336032,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Virender Sehwag,Sachin Tendulkar,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
2008,336002,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,SRH,RCB,Adam Gilchrist,Rahul Dravid,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Royal Challengers Bangalore
2008,336035,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Sourav Ganguly,Yuvraj Singh,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
2008,336036,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Shane Warne,Sachin Tendulkar,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Mumbai Indians
2008,336037,Deccan Chargers v Chennai Super Kings,DC v CSK,SRH,CSK,Adam Gilchrist,MS Dhoni,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Chennai Super Kings
2008,336012,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Rahul Dravid,Sachin Tendulkar,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Mumbai Indians
2008,336019,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,Yuvraj Singh,Shane Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Rajasthan Royals
2008,336038,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Virender Sehwag,Shane Warne,"Wankhede Stadium, Mumbai",Delhi Darede,ils 
2008,336039,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,MS Dhoni,Yuvraj Singh,"Wankhede Stadium, Mumbai",Chennai Super Kings , Kings XI Punjab
2008,336040,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Shane Warne,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings , Rajasthan Royals
